"ORDEN","CLASE","MARCA","MODELO","FECHA MATRICULA/RADICACION","AÑO","MES","DIA"
"4875","CAMIONETA","CHEVROLET","1982","02/12/2005","2005","12.diciembre","02.viernes"
"4876","AUTOMOVIL","RENAULT","1980","30/08/2005","2005","08.agosto","30.martes"
"4877","CAMPERO","LAND ROVER","1971","12/08/2005","2005","08.agosto","12.viernes"
"4878","CAMION","MERCURY","1956","12/05/2005","2005","05.mayo","12.jueves"
"4879","MOTOCICLETA","YAMAHA","1999","16/03/2005","2005","03.marzo","16.miércoles"
"4880","CAMIONETA","CHEVROLET","2006","21/10/2005","2005","10.octubre","21.viernes"
"4881","MOTOCICLETA","SUZUKI","2005","07/01/2005","2005","01.enero","07.viernes"
"4882","AUTOMOVIL","MAZDA","1987","21/12/2005","2005","12.diciembre","21.miércoles"
"4883","MOTOCICLETA","SUZUKI","2005","26/04/2005","2005","04.abril","26.martes"
"4884","MOTOCICLETA","HONDA","2005","21/04/2005","2005","04.abril","21.jueves"
"4885","BUSETA","CHEVROLET","2005","03/05/2005","2005","05.mayo","03.martes"
"4886","AUTOMOVIL","RENAULT","1983","22/08/2005","2005","08.agosto","22.lunes"
"4887","MOTOCICLETA","YAMAHA","2006","22/09/2005","2005","09.septiembre","22.jueves"
"4888","MOTOCICLETA","JINCHENG","2005","29/03/2005","2005","03.marzo","29.martes"
"4889","AUTOMOVIL","MAZDA","1994","05/01/2005","2005","01.enero","05.miércoles"
"4890","AUTOMOVIL","MAZDA","1991","02/12/2005","2005","12.diciembre","02.viernes"
"4891","MOTOCICLETA","YAMAHA","2006","24/10/2005","2005","10.octubre","24.lunes"
"4892","MOTOCICLETA","YAMAHA","2006","16/09/2005","2005","09.septiembre","16.viernes"
"4893","AUTOMOVIL","CHEVROLET","1958","04/10/2005","2005","10.octubre","04.martes"
"4894","MOTOCICLETA","BAJAJ","2006","02/11/2005","2005","11.noviembre","02.miércoles"
"4895","MOTOCICLETA","SUZUKI","2006","01/11/2005","2005","11.noviembre","01.martes"
"4896","CAMIONETA","CHEVROLET","1990","02/05/2005","2005","05.mayo","02.lunes"
"4897","AUTOMOVIL","CHEVROLET","1989","25/08/2005","2005","08.agosto","25.jueves"
"4898","AUTOMOVIL","CHEVROLET","2005","07/06/2005","2005","06.junio","07.martes"
"4899","MOTOCICLETA","HONDA","2001","11/05/2005","2005","05.mayo","11.miércoles"
"4900","MOTOCICLETA","AKT","2006","13/09/2005","2005","09.septiembre","13.martes"
"4901","MOTOCICLETA","HONDA","2005","01/04/2005","2005","04.abril","01.viernes"
"4902","TRACTO CAMION","DODGE","1974","12/05/2005","2005","05.mayo","12.jueves"
"4903","MOTOCICLETA","YAMAHA","2004","21/11/2005","2005","11.noviembre","21.lunes"
"4904","MOTOCICLETA","JIALING","2006","25/11/2005","2005","11.noviembre","25.viernes"
"4905","TRACTO CAMION","INTERNATIONAL","1982","14/10/2005","2005","10.octubre","14.viernes"
"4906","MOTOCICLETA","SUZUKI","2005","20/01/2005","2005","01.enero","20.jueves"
"4907","CAMION","MERCURY","1960","27/04/2005","2005","04.abril","27.miércoles"
"4908","MOTOCICLETA","SUZUKI","1993","21/04/2005","2005","04.abril","21.jueves"
"4909","MOTOCICLETA","YAMAHA","2005","21/04/2005","2005","04.abril","21.jueves"
"4910","MOTOCICLETA","KAWASAKI","1999","10/03/2005","2005","03.marzo","10.jueves"
"4911","AUTOMOVIL","RENAULT","1981","15/03/2005","2005","03.marzo","15.martes"
"4912","AUTOMOVIL","MAZDA","1986","14/12/2005","2005","12.diciembre","14.miércoles"
"4913","CAMPERO","MITSUBISHI","2001","17/03/2005","2005","03.marzo","17.jueves"
"4914","MOTOCICLETA","JIALING","2006","24/10/2005","2005","10.octubre","24.lunes"
"4915","AUTOMOVIL","CHEVROLET","1998","26/08/2005","2005","08.agosto","26.viernes"
"4916","CAMION","FORD","1999","11/07/2005","2005","07.julio","11.lunes"
"4917","AUTOMOVIL","RENAULT","1984","17/03/2005","2005","03.marzo","17.jueves"
"4918","AUTOMOVIL","VOLKSWAGEN","2005","02/05/2005","2005","05.mayo","02.lunes"
"4919","MOTOCICLETA","JIALING","2006","10/10/2005","2005","10.octubre","10.lunes"
"4920","MOTOCICLETA","YAMAHA","2005","02/05/2005","2005","05.mayo","02.lunes"
"4921","AUTOMOVIL","MAZDA","1993","27/12/2005","2005","12.diciembre","27.martes"
"4922","AUTOMOVIL","RENAULT","2005","06/04/2005","2005","04.abril","06.miércoles"
"4923","MOTOCICLETA","SUZUKI","2001","29/08/2005","2005","08.agosto","29.lunes"
"4924","MICROBUS","MITSUBISHI","2005","21/01/2005","2005","01.enero","21.viernes"
"4925","MOTOCICLETA","JIALING","2005","20/10/2005","2005","10.octubre","20.jueves"
"4926","CAMION","CHEVROLET","1954","11/07/2005","2005","07.julio","11.lunes"
"4927","CAMION","FORD","1950","11/07/2005","2005","07.julio","11.lunes"
"4928","MOTOCICLETA","JIALING","2006","22/08/2005","2005","08.agosto","22.lunes"
"4929","MOTOCICLETA","JIALING","2005","02/05/2005","2005","05.mayo","02.lunes"
"4930","MOTOCICLETA","HONDA","2005","14/03/2005","2005","03.marzo","14.lunes"
"4931","MOTOCICLETA","CAGIVA","1993","25/08/2005","2005","08.agosto","25.jueves"
"4932","CAMION","FORD","1954","28/12/2005","2005","12.diciembre","28.miércoles"
"4933","MOTOCICLETA","HONDA","2006","08/09/2005","2005","09.septiembre","08.jueves"
"4934","CAMPERO","MITSUBISHI","1991","20/04/2005","2005","04.abril","20.miércoles"
"4935","AUTOMOVIL","RENAULT","1986","15/09/2005","2005","09.septiembre","15.jueves"
"4936","CAMION","FORD","2006","28/10/2005","2005","10.octubre","28.viernes"
"4937","AUTOMOVIL","CHEVROLET","2005","06/01/2005","2005","01.enero","06.jueves"
"4938","MOTOCICLETA","JIALING","2006","08/09/2005","2005","09.septiembre","08.jueves"
"4939","VOLQUETA","DODGE","1977","09/12/2005","2005","12.diciembre","09.viernes"
"4940","AUTOMOVIL","MAZDA","1989","24/11/2005","2005","11.noviembre","24.jueves"
"4941","CAMIONETA","CHEVROLET","2005","06/05/2005","2005","05.mayo","06.viernes"
"4942","MOTOCICLETA","YAMAHA","2006","21/11/2005","2005","11.noviembre","21.lunes"
"4943","CAMION","PEGASSO","1963","14/07/2005","2005","07.julio","14.jueves"
"4944","AUTOMOVIL","MAZDA","2001","06/12/2005","2005","12.diciembre","06.martes"
"4945","MOTOCICLETA","AUTECO BAJAJ","2004","12/01/2005","2005","01.enero","12.miércoles"
"4946","MOTOCICLETA","AUTECO BAJAJ","2004","13/12/2005","2005","12.diciembre","13.martes"
"4947","TRACTO CAMION","SIZU","1978","01/12/2005","2005","12.diciembre","01.jueves"
"4948","MOTOCICLETA","HONDA","2005","25/04/2005","2005","04.abril","25.lunes"
"4949","TRACTO CAMION","KENWORTH","2006","05/12/2005","2005","12.diciembre","05.lunes"
"4950","TRACTO CAMION","KENWORTH","2006","26/12/2005","2005","12.diciembre","26.lunes"
"4951","CAMION","FORD","2006","23/08/2005","2005","08.agosto","23.martes"
"4952","BUSETA","NISSAN","2004","13/05/2005","2005","05.mayo","13.viernes"
"4953","BUS","SCANIA","2005","06/10/2005","2005","10.octubre","06.jueves"
"4954","MOTOCICLETA","KOREMOTO","2005","16/11/2005","2005","11.noviembre","16.miércoles"
"4955","CAMIONETA","NISSAN","2005","19/10/2005","2005","10.octubre","19.miércoles"
"4956","CAMION","DODGE","1995","22/12/2005","2005","12.diciembre","22.jueves"
"4957","CAMIONETA","MAZDA","1986","14/12/2005","2005","12.diciembre","14.miércoles"
"4958","CAMPERO","DAIHATSU","1982","29/03/2005","2005","03.marzo","29.martes"
"4959","AUTOMOVIL","MAZDA","1992","05/04/2005","2005","04.abril","05.martes"
"4960","AUTOMOVIL","CHEVROLET","1983","05/04/2005","2005","04.abril","05.martes"
"4961","MOTOCICLETA","KOREMOTO","2005","02/11/2005","2005","11.noviembre","02.miércoles"
"4962","MICROBUS","NISSAN","1998","01/06/2005","2005","06.junio","01.miércoles"
"4963","MAQUINARIA AGRICOLA","NEW HOLLAN","2004","18/11/2005","2005","11.noviembre","18.viernes"
"4964","BUS","SCANIA","2005","20/09/2005","2005","09.septiembre","20.martes"
"4965","AUTOMOVIL","CHEVROLET","2005","26/01/2005","2005","01.enero","26.miércoles"
"4966","CAMIONETA","CHEVROLET","1991","06/07/2005","2005","07.julio","06.miércoles"
"4967","MOTOCICLETA","JIALING","2006","07/10/2005","2005","10.octubre","07.viernes"
"4968","CAMPERO","WILLYS","1975","04/05/2005","2005","05.mayo","04.miércoles"
"4969","CAMPERO","WILLYS","1979","19/07/2005","2005","07.julio","19.martes"
"4970","MOTOCICLETA","SUZUKI","2005","19/01/2005","2005","01.enero","19.miércoles"
"4971","MOTOCICLETA","QINGQI","2004","26/09/2005","2005","09.septiembre","26.lunes"
"4972","AUTOMOVIL","CHEVROLET","2005","11/05/2005","2005","05.mayo","11.miércoles"
"4973","MOTOCICLETA","SUZUKI","2005","31/03/2005","2005","03.marzo","31.jueves"
"4974","MOTOCICLETA","SUZUKI","2006","02/11/2005","2005","11.noviembre","02.miércoles"
"4975","CAMIONETA","RENAULT","1981","26/10/2005","2005","10.octubre","26.miércoles"
"4976","MOTOCICLETA","YAMAHA","2006","05/09/2005","2005","09.septiembre","05.lunes"
"4977","MOTOCICLETA","YAMAHA","1997","22/06/2005","2005","06.junio","22.miércoles"
"4978","MOTOCICLETA","JIALING","2006","01/09/2005","2005","09.septiembre","01.jueves"
"4979","AUTOMOVIL","RENAULT","2005","11/01/2005","2005","01.enero","11.martes"
"4980","MOTOCICLETA","KOREMOTO","2005","29/11/2005","2005","11.noviembre","29.martes"
"4981","MOTOCICLETA","YAMAHA","2005","04/04/2005","2005","04.abril","04.lunes"
"4982","MOTOCICLETA","JIALING","2006","02/09/2005","2005","09.septiembre","02.viernes"
"4983","AUTOMOVIL","CHEVROLET","1997","14/12/2005","2005","12.diciembre","14.miércoles"
"4984","MOTOCICLETA","SUZUKI","2005","11/01/2005","2005","01.enero","11.martes"
"4985","AUTOMOVIL","RENAULT","2005","07/01/2005","2005","01.enero","07.viernes"
"4986","MOTOCICLETA","YAMAHA","2005","13/04/2005","2005","04.abril","13.miércoles"
"4987","CAMION","FORD","1969","25/10/2005","2005","10.octubre","25.martes"
"4988","CAMPERO","LAND ROVER","1964","07/12/2005","2005","12.diciembre","07.miércoles"
"4989","MOTOCICLETA","SUZUKI","2001","12/01/2005","2005","01.enero","12.miércoles"
"4990","CAMIONETA","MAZDA","1988","02/02/2005","2005","02.febrero","02.miércoles"
"4991","MOTOCICLETA","SUZUKI","2001","06/12/2005","2005","12.diciembre","06.martes"
"4992","VOLQUETA","ISUZU","1980","07/06/2005","2005","06.junio","07.martes"
"4993","MOTOCICLETA","SUZUKI","2005","03/01/2005","2005","01.enero","03.lunes"
"4994","MOTOCICLETA","YAMAHA","1994","05/04/2005","2005","04.abril","05.martes"
"4995","MOTOCICLETA","YAMAHA","2005","18/03/2005","2005","03.marzo","18.viernes"
"4996","MOTOCICLETA","KOREMOTO","2005","18/11/2005","2005","11.noviembre","18.viernes"
"4997","CAMPERO","JEEP","1975","12/04/2005","2005","04.abril","12.martes"
"4998","AUTOMOVIL","RENAULT","1973","28/07/2005","2005","07.julio","28.jueves"
"4999","MOTOCICLETA","YAMAHA","2005","25/04/2005","2005","04.abril","25.lunes"
"5000","AUTOMOVIL","CHEVROLET","1994","08/07/2005","2005","07.julio","08.viernes"
"5001","AUTOMOVIL","MAZDA","1989","23/12/2005","2005","12.diciembre","23.viernes"
"5002","MOTOCICLETA","SUZUKI","2005","12/01/2005","2005","01.enero","12.miércoles"
"5003","MOTOCICLETA","HONDA","2006","24/11/2005","2005","11.noviembre","24.jueves"
"5004","AUTOMOVIL","RENAULT","1985","04/05/2005","2005","05.mayo","04.miércoles"
"5005","CAMIONETA","NISSAN","2005","24/10/2005","2005","10.octubre","24.lunes"
"5006","MOTOCICLETA","KAWASAKI","2003","30/03/2005","2005","03.marzo","30.miércoles"
"5007","MOTOCICLETA","HONDA","2004","06/04/2005","2005","04.abril","06.miércoles"
"5008","CAMION","DODGE","1970","16/09/2005","2005","09.septiembre","16.viernes"
"5009","AUTOMOVIL","CHEVROLET","1996","13/05/2005","2005","05.mayo","13.viernes"
"5010","AUTOMOVIL","RENAULT","2006","01/12/2005","2005","12.diciembre","01.jueves"
"5011","MOTOCICLETA","BAJAJ","2005","15/04/2005","2005","04.abril","15.viernes"
"5012","AUTOMOVIL","DACIA","1975","12/09/2005","2005","09.septiembre","12.lunes"
"5013","AUTOMOVIL","B.M.W","1985","21/10/2005","2005","10.octubre","21.viernes"
"5014","CAMPERO","DAIHATSU","1982","26/07/2005","2005","07.julio","26.martes"
"5015","AUTOMOVIL","MAZDA","1994","26/05/2005","2005","05.mayo","26.jueves"
"5016","MOTOCICLETA","KYMCO","2005","06/05/2005","2005","05.mayo","06.viernes"
"5017","MOTOCICLETA","AUTECO BAJAJ","2006","28/10/2005","2005","10.octubre","28.viernes"
"5018","VOLQUETA","INTERNATIONAL","1980","26/04/2005","2005","04.abril","26.martes"
"5019","CAMION","FORD","2006","12/10/2005","2005","10.octubre","12.miércoles"
"5020","MOTOCICLETA","BAJAJ","2006","28/10/2005","2005","10.octubre","28.viernes"
"5021","MOTOCICLETA","KOREMOTO","2005","04/01/2005","2005","01.enero","04.martes"
"5022","MOTOCICLETA","BAJAJ","2006","23/11/2005","2005","11.noviembre","23.miércoles"
"5023","AUTOMOVIL","MAZDA","1985","10/03/2005","2005","03.marzo","10.jueves"
"5024","MICROBUS","KIA","2005","20/01/2005","2005","01.enero","20.jueves"
"5025","CAMIONETA","CHEVROLET","2005","27/04/2005","2005","04.abril","27.miércoles"
"5026","MOTOCICLETA","HONDA","2005","05/05/2005","2005","05.mayo","05.jueves"
"5027","BUS","CHEVROLET","2006","28/07/2005","2005","07.julio","28.jueves"
"5028","BUS","CHEVROLET","2006","27/10/2005","2005","10.octubre","27.jueves"
"5029","BUS","CHEVROLET","2005","07/04/2005","2005","04.abril","07.jueves"
"5030","BUS","CHEVROLET","2006","20/10/2005","2005","10.octubre","20.jueves"
"5031","AUTOMOVIL","FORD","2005","27/05/2005","2005","05.mayo","27.viernes"
"5032","CAMIONETA","CHEVROLET","1990","16/09/2005","2005","09.septiembre","16.viernes"
"5033","MOTOCICLETA","SUZUKI","2005","16/09/2005","2005","09.septiembre","16.viernes"
"5034","MOTOCICLETA","JIALING","2005","17/03/2005","2005","03.marzo","17.jueves"
"5035","MOTOCICLETA","HONDA","2005","10/04/2005","2005","04.abril","10.domingo"
"5036","AUTOMOVIL","CHEVROLET","2006","20/09/2005","2005","09.septiembre","20.martes"
"5037","MOTOCICLETA","HONDA","2005","03/01/2005","2005","01.enero","03.lunes"
"5038","CAMION","DODGE","1979","13/04/2005","2005","04.abril","13.miércoles"
"5039","MOTOCICLETA","YAMAHA","2005","17/01/2005","2005","01.enero","17.lunes"
"5040","CAMPERO","CHEVROLET","1994","07/03/2005","2005","03.marzo","07.lunes"
"5041","MOTOCICLETA","JIALING","2006","24/11/2005","2005","11.noviembre","24.jueves"
"5042","MOTOCICLETA","SUZUKI","2006","28/12/2005","2005","12.diciembre","28.miércoles"
"5043","MOTOCICLETA","BAJAJ","2005","18/03/2005","2005","03.marzo","18.viernes"
"5044","MOTOCICLETA","YAMAHA","2001","01/04/2005","2005","04.abril","01.viernes"
"5045","AUTOMOVIL","FORD","2006","03/11/2005","2005","11.noviembre","03.jueves"
"5046","AUTOMOVIL","RENAULT","1979","05/04/2005","2005","04.abril","05.martes"
"5047","MOTOCICLETA","YAMAHA","2005","06/04/2005","2005","04.abril","06.miércoles"
"5048","MOTOCICLETA","JIALING","2006","12/09/2005","2005","09.septiembre","12.lunes"
"5049","AUTOMOVIL","LADA","1992","27/12/2005","2005","12.diciembre","27.martes"
"5050","MOTOCICLETA","JIALING","2006","18/10/2005","2005","10.octubre","18.martes"
"5051","MOTOCICLETA","SUZUKI","2005","25/08/2005","2005","08.agosto","25.jueves"
"5052","CAMPERO","CHEVROLET","2006","18/11/2005","2005","11.noviembre","18.viernes"
"5053","CAMIONETA","SKODA","1999","02/06/2005","2005","06.junio","02.jueves"
"5054","TRACTO CAMION","MACK","1977","16/05/2005","2005","05.mayo","16.lunes"
"5055","MOTOCICLETA","SUZUKI","2005","24/11/2005","2005","11.noviembre","24.jueves"
"5056","CAMIONETA","CHEVROLET","1988","22/09/2005","2005","09.septiembre","22.jueves"
"5057","AUTOMOVIL","CHEVROLET","1991","01/04/2005","2005","04.abril","01.viernes"
"5058","CAMION","DODGE","1967","26/01/2005","2005","01.enero","26.miércoles"
"5059","MOTOCICLETA","SUZUKI","2005","03/05/2005","2005","05.mayo","03.martes"
"5060","MOTOCICLETA","SUZUKI","2005","06/01/2005","2005","01.enero","06.jueves"
"5061","CAMIONETA","MAZDA","1990","10/08/2005","2005","08.agosto","10.miércoles"
"5062","MOTOCICLETA","SUZUKI","2006","30/09/2005","2005","09.septiembre","30.viernes"
"5063","MOTOCICLETA","JIALING","2006","20/10/2005","2005","10.octubre","20.jueves"
"5064","CAMION","MERCURY","1955","13/04/2005","2005","04.abril","13.miércoles"
"5065","MOTOCICLETA","SUZUKI","2006","03/11/2005","2005","11.noviembre","03.jueves"
"5066","MOTOCICLETA","SUZUKI","2005","14/01/2005","2005","01.enero","14.viernes"
"5067","MOTOCICLETA","HONDA","2005","14/04/2005","2005","04.abril","14.jueves"
"5068","MOTOCICLETA","AUTECO KAWASAKI","2005","11/03/2005","2005","03.marzo","11.viernes"
"5069","MOTOCICLETA","AUTECO BAJAJ","2006","27/10/2005","2005","10.octubre","27.jueves"
"5070","TRACTO CAMION","INTERNATIONAL","2006","25/11/2005","2005","11.noviembre","25.viernes"
"5071","CAMPERO","MITSUBISHI","1996","28/06/2005","2005","06.junio","28.martes"
"5072","MOTOCICLETA","KAWASAKI","1999","03/08/2005","2005","08.agosto","03.miércoles"
"5073","AUTOMOVIL","CHEVROLET","2006","09/11/2005","2005","11.noviembre","09.miércoles"
"5074","MOTOCICLETA","BAJAJ","2005","09/03/2005","2005","03.marzo","09.miércoles"
"5075","TRACTO CAMION","MACK","1962","27/09/2005","2005","09.septiembre","27.martes"
"5076","MOTOCICLETA","JIALING","2005","10/11/2005","2005","11.noviembre","10.jueves"
"5077","TRACTO CAMION","CHEVROLET","1995","29/12/2005","2005","12.diciembre","29.jueves"
"5078","AUTOMOVIL","MAZDA","1984","10/06/2005","2005","06.junio","10.viernes"
"5079","MOTOCICLETA","SUZUKI","2006","22/08/2005","2005","08.agosto","22.lunes"
"5080","MOTOCICLETA","SUZUKI","2000","06/07/2005","2005","07.julio","06.miércoles"
"5081","CAMIONETA","MAZDA","1990","08/03/2005","2005","03.marzo","08.martes"
"5082","CAMPERO","CHEVROLET","1999","29/03/2005","2005","03.marzo","29.martes"
"5083","MOTOCICLETA","YAMAHA","2005","11/04/2005","2005","04.abril","11.lunes"
"5084","CAMION","CHEVROLET","1982","14/03/2005","2005","03.marzo","14.lunes"
"5085","CAMION","FORD","2006","18/10/2005","2005","10.octubre","18.martes"
"5086","MOTOCICLETA","JIALING","2006","20/09/2005","2005","09.septiembre","20.martes"
"5087","CAMION","FREIGHTLINER","2006","15/07/2005","2005","07.julio","15.viernes"
"5088","MICROBUS","NON PLUS ULTRA","2006","08/09/2005","2005","09.septiembre","08.jueves"
"5089","CAMIONETA","CHEVROLET","2005","11/08/2005","2005","08.agosto","11.jueves"
"5090","MOTOCICLETA","SUZUKI","2006","23/02/2006","2006","02.febrero","23.jueves"
"5091","MOTOCICLETA","SUZUKI","2006","30/01/2006","2006","01.enero","30.lunes"
"5092","MOTOCICLETA","JIALING","2007","17/11/2006","2006","11.noviembre","17.viernes"
"5093","MOTOCICLETA","YAMAHA","2007","22/12/2006","2006","12.diciembre","22.viernes"
"5094","MOTOCICLETA","AYCO","2007","28/12/2006","2006","12.diciembre","28.jueves"
"5095","MOTOCICLETA","SUZUKI","2006","02/05/2006","2006","05.mayo","02.martes"
"5096","CAMPERO","CHEVROLET","2002","23/05/2006","2006","05.mayo","23.martes"
"5097","MOTOCICLETA","SUZUKI","2007","04/10/2006","2006","10.octubre","04.miércoles"
"5098","CAMPERO","LADA","1980","09/08/2006","2006","08.agosto","09.miércoles"
"5099","MOTOCICLETA","SUZUKI","2007","14/12/2006","2006","12.diciembre","14.jueves"
"5100","MOTOCICLETA","AMC","2006","09/06/2006","2006","06.junio","09.viernes"
"5101","MOTOCICLETA","JIALING","2007","30/11/2006","2006","11.noviembre","30.jueves"
"5102","MOTOCICLETA","SUZUKI","2007","21/12/2006","2006","12.diciembre","21.jueves"
"5165","CAMION","FORD","2006","21/04/2006","2006","04.abril","21.viernes"
"5103","MOTOCICLETA","AUTECO BAJAJ","2007","27/11/2006","2006","11.noviembre","27.lunes"
"5104","MOTOCICLETA","AUTECO BAJAJ","2007","22/12/2006","2006","12.diciembre","22.viernes"
"5105","AUTOMOVIL","CHEVROLET","2006","29/08/2006","2006","08.agosto","29.martes"
"5106","AUTOMOVIL","HYUNDAI","2006","22/02/2006","2006","02.febrero","22.miércoles"
"5107","MOTOCICLETA","SUZUKI","2006","08/06/2006","2006","06.junio","08.jueves"
"5108","AUTOMOVIL","MAZDA","2000","02/08/2006","2006","08.agosto","02.miércoles"
"5109","AUTOMOVIL","CHEVROLET","1993","08/06/2006","2006","06.junio","08.jueves"
"5110","AUTOMOVIL","MAZDA","1988","18/04/2006","2006","04.abril","18.martes"
"5111","CAMIONETA","CHEVROLET","1990","25/10/2006","2006","10.octubre","25.miércoles"
"5112","CAMION","CHEVROLET","2007","31/08/2006","2006","08.agosto","31.jueves"
"5113","CAMPERO","WILLYS","1963","19/09/2006","2006","09.septiembre","19.martes"
"5114","MOTOCICLETA","SUZUKI","2006","06/06/2006","2006","06.junio","06.martes"
"5115","CAMPERO","WILLYS","1954","10/06/2006","2006","06.junio","10.sábado"
"5116","MICROBUS","CHEVROLET","2006","06/06/2006","2006","06.junio","06.martes"
"5117","AUTOMOVIL","MAZDA","1993","14/09/2006","2006","09.septiembre","14.jueves"
"5118","MOTOCICLETA","SUZUKI","2007","28/08/2006","2006","08.agosto","28.lunes"
"5119","TRACTO CAMION","INTERNATIONAL","2007","07/07/2006","2006","07.julio","07.viernes"
"5120","AUTOMOVIL","FORD","1936","03/02/2006","2006","02.febrero","03.viernes"
